id,loc1,datetime1,loc2,datetime2,stops,distance,details,price,hot deal
12729444," Villa Rica, GA"," Jan 19, 09:00 AM  -  09:00 AM EDT "," Pompano Beach, FL "," Jan 20, 08:00 AM  -  03:00 PM EDT ", 1 STOP ,deadhead - distance670.2 mi, live Van42000 LB Wire," $1,869.82 ",no
12727953," Tempe, AZ"," Jan 19, 07:00 AM MST"," Tolleson, AZ "," Jan 19, 10:00 AM MST",,deadhead - distance26.1 mi, live Van - 53 Feet16199 LB Food Stuffs, $163.06 ,no
12727741," Simpsonville, SC"," Jan 19, 09:00 AM EDT"," Wagram, NC "," Jan 19, 03:00 PM EDT",,deadhead - distance193.6 mi, live Van - 53 Feet37750 LB Pallets, $449.95 ,no
12726650," Minneapolis, MN"," Jan 19, 08:00 AM  -  03:00 PM CDT "," Jackson, WI "," Jan 20, 08:00 AM  -  03:00 PM CDT ",,deadhead - distance313.9 mi, live Van - 53 Feet44000 LB Consumer Goods, $517.93 ,no
12726188," Bedford Park, IL"," Jan 19, 08:00 AM  -  03:00 PM CDT "," Hazelwood, MO "," Jan 20, 08:00 AM  -  03:00 PM CDT ",,deadhead - distance282.1 mi, live Flatbed46989 LB Consumer Goods, $888.94 ,no
12725400," Brownsville, TX"," Jan 19, 08:00 AM  -  04:00 PM CDT "," Abilene, TX "," Jan 20, 08:00 AM  -  03:00 PM CDT ",,deadhead - distance534.4 mi, live Van - 53 Feet43500 LB Automotive Fre...," $1,517.61 ",no
12725273," Brownsville, TX"," Jan 19, 08:00 AM  -  04:00 PM CDT "," Abilene, TX "," Jan 20, 11:30 AM  -  03:00 PM CDT ",,deadhead - distance534.4 mi, live Van - 53 Feet43500 LB Automotive Fre...," $1,517.61 ",no
12723246," Kalamazoo, MI"," Jan 19, 08:00 AM  -  02:00 PM EDT "," Edwardsville, IL "," Jan 20, 08:00 AM  -  02:00 PM CDT ",,deadhead - distance394.6 mi, live Van44000 LB Super Sacks Sh...," $1,066.41 ",no
12722601," Memphis, TN"," Jan 19, 08:00 AM CDT"," Fairdale, KY "," Jan 20, 07:00 AM  -  03:00 PM EDT ",,deadhead - distance373.9 mi, live Van - 53 Feet25000 LB Pharmaceutical...,bid only,no
12722541," Troutman, NC"," Jan 19, 09:00 AM  -  09:00 AM EDT "," Saint Petersburg, FL "," Jan 20, 11:00 AM  -  11:00 AM EDT ",,deadhead - distance628.3 mi, live Van or Reefer - 5343642 LB Food Stuffs," $1,912.54 ",no
12722537," Troutman, NC"," Jan 19, 09:00 AM  -  09:00 AM EDT "," Saint Petersburg, FL "," Jan 20, 12:00 PM  -  12:00 PM EDT ",,deadhead - distance628.3 mi, live Van or Reefer - 5342812 LB Food Stuffs," $1,878.72 ",no
12722410," Jonesboro, AR"," Jan 19, 08:00 AM CDT"," Wilmington, IL "," Jan 20, 10:00 AM CDT",,deadhead - distance471.8 mi, live Van16704 LB Plastics, $910.81 ,no
12722014," Troutman, NC"," Jan 19, 09:00 AM  -  09:00 AM EDT "," Saint Petersburg, FL "," Jan 20, 11:00 AM  -  11:00 AM EDT ",,deadhead - distance628.3 mi, live Van or Reefer - 5343642 LB Food Stuffs," $1,912.54 ",no
12721582," Bedford Park, IL"," Jan 19, 08:00 AM  -  08:00 AM CDT "," Decatur, IL "," Jan 19, 08:00 AM  -  03:00 PM CDT ",,deadhead - distance165.3 mi, live Van - 53 Feet44000 LB Consumer Goods, $571.28 ,no
12719984," Channelview, TX"," Jan 19, 08:00 AM  -  04:00 PM CDT "," Monticello, MS "," Jan 20, 08:00 AM  -  04:00 PM CDT ",,deadhead - distance377.2 mi, live Van or Reefer Hazmat38400 LB Hydrogen Perox...," $1,035.22 ",no
12717293," Mcdonough, GA"," Jan 19, 09:00 AM EDT"," Cullman, AL "," Jan 19, 04:15 PM CDT",,deadhead - distance208 mi, live Van - 53 Feet43100 LB Landscaping Ma..., $746.85 ,no
12715904," Fort Worth, TX"," Jan 19, 08:00 AM CDT"," New Braunfels, TX "," Jan 19, 08:30 PM CDT",,deadhead - distance292 mi, live Van - 53 Feet42948 LB Landscaping Ma..., $573.81 ,no
12714909," Cincinnati, OH"," Jan 19, 08:00 AM  -  02:00 PM EDT "," Valparaiso, IN "," Jan 20, 08:45 AM CDT",,deadhead - distance269.7 mi, live Van44000 LB Bales, $641.68 ,no
12714904," Cincinnati, OH"," Jan 19, 08:00 AM  -  02:00 PM EDT "," Valparaiso, IN "," Jan 20, 08:30 AM CDT",,deadhead - distance269.7 mi, live Van44000 LB Bales, $641.68 ,no
12713717," Urbandale, IA"," Jan 19, 08:00 AM  -  02:00 PM CDT "," Channahon, IL "," Jan 20, 09:00 AM  -  10:00 AM CDT ",,deadhead - distance295.9 mi, live Van - 53 Feet20000 LB Flooring, $703.39 ,no
12704548," Donna, TX"," Jan 19, 08:00 AM  -  05:00 PM CDT "," EDDYSTONE, PA "," Jan 23, 01:50 PM EDT",,deadhead - distance1879.6 mi, live Reefer - 5341600 LB Fresh Fruits A...,quick bid,no
12699513," Newberry, SC"," Jan 19, 09:00 AM  -  12:00 PM EDT "," Buford, GA "," Jan 19, 05:00 PM EDT",,deadhead - distance173.1 mi, live Van - 53 Feet40000 LB Automotive Fre...,bid only,no
12697256," Spartanburg, SC"," Jan 19, 09:00 AM  -  03:00 PM EDT "," Sidney, OH "," Jan 20, 08:15 AM EDT",,deadhead - distance512.1 mi, live Van - 53 Feet40000 LB Salt," $1,035.64 ",no
12610156," Romeoville, IL"," Jan 19, 08:00 AM  -  04:00 PM CDT "," Zanesville, OH "," Jan 20, 09:00 AM EDT",,deadhead - distance426.3 mi, live Van - 53 Feet29825 LB Consumer Goods, $967.91 ,no
12610074," Romeoville, IL"," Jan 19, 08:00 AM  -  04:00 PM CDT "," Marion, IN "," Jan 19, 09:00 PM EDT",,deadhead - distance188.7 mi, live Van - 53 Feet8584 LB Consumer Goods, $607.66 ,no
12609733," Romeoville, IL"," Jan 19, 08:00 AM  -  04:00 PM CDT "," Zanesville, OH "," Jan 20, 11:00 AM EDT",,deadhead - distance426.3 mi, live Van - 53 Feet16522 LB Consumer Goods," $1,007.01 ",no
12662762," York, SC"," Jan 19, 09:01 AM  -  10:00 PM EDT "," Florence, KY "," Jan 20, 09:00 AM  -  09:00 AM EDT ",,deadhead - distance429 mi, live Van - 53 Feet40000 LB Truckload, $948.64 ,no
12739643," Groveport, OH"," Jan 19, 09:30 AM  -  09:30 AM EDT "," Bluffton, IN "," Jan 19, 02:00 PM  -  02:00 PM EDT ",,deadhead - distance154.5 mi, live Van - 53 Feet42266 LB Food Stuffs, $626.59 ,no
12735431," Marion, IN"," Jan 19, 09:30 AM EDT"," Olney, IL "," Jan 19, 06:30 PM CDT",,deadhead - distance217.4 mi, live Van - 53 Feet40404 LB Packaging Mate..., $766.06 ,no
12720980," Mcdonough, GA"," Jan 19, 09:30 AM EDT"," Douglas, GA "," Jan 19, 08:00 PM EDT",,deadhead - distance178 mi, live Van - 53 Feet43179 LB Landscaping Ma..., $648.01 ,no
12717383," Mcdonough, GA"," Jan 19, 09:30 AM EDT"," Cullman, AL "," Jan 19, 06:15 PM CDT",,deadhead - distance208 mi, live Van - 53 Feet42948 LB Landscaping Ma..., $746.85 ,no
12744771," Etowah, TN"," Jan 19, 09:00 AM  -  09:00 AM EDT "," Romeoville, IL "," Jan 20, 09:00 AM  -  09:00 AM CDT ",,deadhead - distance566 mi, live Van - 53 Feet37500 LB Consumer Goods," $1,067.56 ",no
12743680," Burlington, IA"," Jan 19, 09:00 AM CDT"," Minooka, IL "," Jan 19, 04:00 PM CDT",,deadhead - distance193.6 mi, live Van - 53 Feet33600 LB Consumer Goods,bid only,no
12739828," West Jefferson, OH"," Jan 19, 07:00 AM  -  04:30 PM EDT "," Lacey, WA "," Jan 24, 08:00 AM  -  02:00 PM PDT ",,deadhead - distance2442.9 mi, live Van - 53 Feet18000 LB Consumer Goods," $3,761.29 ",no
12739799," La Porte, TX"," Jan 19, 09:00 AM CDT"," Freeport, TX "," Jan 19, 11:00 AM  -  01:00 PM CDT ",,deadhead - distance73 mi, live Van - 53 Feet19087 LB Non-hazmat Che...,bid only,no
12739787," Milwaukee, WI"," Jan 19, 09:00 AM CDT"," Kansas City, KS "," Jan 20, 04:30 PM  -  05:30 PM CDT ",,deadhead - distance561.2 mi, live Van - 53 Feet17604 LB Food Stuffs," $1,414.29 ",no
12739753," Aiken, SC"," Jan 19, 09:00 AM  -  10:00 AM EDT "," Vance, AL "," Jan 19, 07:00 PM  -  08:00 PM CDT ",,deadhead - distance357.1 mi, live Van - 53 Feet42000 LB Automotive Fre...,bid only,no
12739747," Baldwinsville, NY"," Jan 19, 10:00 AM EDT"," Lumberton, NC "," Jan 21, 05:56 AM EDT",,deadhead - distance731.5 mi, live Van44000 LB Beer," $1,481.98 ",no
12739143," Mooresville, IN"," Jan 19, 10:00 AM  -  10:00 AM EDT "," Norfolk, VA "," Jan 20, 10:45 AM  -  10:45 AM EDT ",,deadhead - distance736.6 mi, live Van - 53 Feet17431 LB Consumer Goods," $1,691.15 ",no
12737070," Baltimore, MD"," Jan 19, 10:00 AM  -  07:45 PM EDT "," Hillsboro, OR "," Jan 23, 11:00 AM PDT",,deadhead - distance2771.3 mi, live Van - 53 Feet39723 LB Rolls Of Paper," $5,156.53 ",no
12737057," Baltimore, MD"," Jan 19, 10:00 AM  -  07:45 PM EDT "," Hillsboro, OR "," Jan 23, 10:00 AM PDT",,deadhead - distance2771.3 mi, live Van - 53 Feet39151 LB Rolls Of Paper," $5,156.53 ",no
12735911," Fernley, NV"," Jan 19, 07:00 AM  -  05:00 PM PDT "," Chico, CA "," Jan 20, 08:00 AM  -  08:00 AM PDT ",,deadhead - distance214.9 mi, live Van - 53 Feet6112 LB Consumer Goods,bid only,no
12735545," Suffolk, VA"," Jan 19, 10:00 AM  -  10:00 AM EDT "," Humboldt, TN "," Jan 20, 07:00 AM  -  02:00 PM CDT ",,deadhead - distance837.8 mi, live Van - 53 Feet40000 LB Automotive Fre...,bid only,no
12734792," Alexandria, MN"," Jan 19, 10:00 AM CDT"," York, PA "," Jan 23, 07:30 AM EDT",,deadhead - distance1228.9 mi, live Van - 53 Feet41035 LB Consumer Goods," $3,414.72 ",no
12734372," Albertville, AL"," Jan 19, 09:00 AM CDT"," Mobile, AL "," Jan 20, 09:00 AM CDT",,deadhead - distance333.4 mi, live Reefer - 5340967 LB Fresh Food," $1,108.40 ",no
12734280," Kings Mountain, NC"," Jan 19, 10:00 AM EDT"," Midway, TN "," Jan 19, 04:30 PM CDT",,deadhead - distance176.2 mi, live Van - 53 Feet44000 LB Food Stuffs, $722.27 ,no
12733901," Remington, IN"," Jan 19, 09:00 AM  -  02:00 PM CDT "," Henderson, MI "," Jan 20, 08:00 AM  -  11:00 AM EDT ",,deadhead - distance287 mi, live Van28785 LB Palletized See..., $651.04 ,no
12728944," Arbuckle, CA"," Jan 19, 07:00 AM PDT"," Vancouver, WA "," Jan 20, 09:00 AM  -  02:00 PM PDT ",,deadhead - distance548.1 mi, live Van41000 LB Food Stuffs Dr...," $1,422.57 ",no
12727949," Tempe, AZ"," Jan 19, 08:00 AM MST"," Tolleson, AZ "," Jan 19, 11:00 AM MST",,deadhead - distance26.1 mi, live Van - 53 Feet13838 LB Food Stuffs, $163.06 ,no
12727280," Enid, OK"," Jan 19, 09:00 AM  -  09:00 AM CDT "," Edwardsville, IL "," Jan 20, 07:30 AM  -  07:30 AM CDT ",,deadhead - distance534.4 mi, live Van - 53 Feet36543 LB Cleaning Produ..., $964.15 ,no
12726751," Troutman, NC"," Jan 19, 10:00 AM  -  10:00 AM EDT "," Lakeland, FL "," Jan 20, 09:00 AM  -  09:00 AM EDT ",,deadhead - distance622.4 mi, live Van or Reefer - 5342620 LB Food Stuffs," $1,757.10 ",no
12725959," Fishers, IN"," Jan 19, 10:00 AM  -  11:00 AM EDT "," MCLEANSVILLE, NC "," Jan 20, 06:00 AM  -  06:00 AM EDT ",,deadhead - distance568.7 mi, live Van22068 LB Consumer Goods," $1,210.48 ",no
12723376," Fort Worth, TX"," Jan 19, 09:00 AM CDT"," New Braunfels, TX "," Jan 19, 08:30 PM CDT",,deadhead - distance292 mi, live Van - 53 Feet43179 LB Landscaping Ma..., $575.29 ,no
12722628," Memphis, TN"," Jan 19, 09:00 AM CDT"," Fairdale, KY "," Jan 20, 07:00 AM  -  03:00 PM EDT ",,deadhead - distance373.9 mi, live Van - 53 Feet25000 LB Pharmaceutical...,bid only,no
12721904," Nashville, AR"," Jan 19, 10:00 AM  -  10:00 AM CDT "," Orangeburg, SC "," Jan 20, 10:00 AM  -  10:00 AM EDT ",,deadhead - distance849.2 mi, live Van - 53 Feet15944 LB Equipment," $1,768.60 ",no
12717356," Mcdonough, GA"," Jan 19, 10:00 AM EDT"," Cullman, AL "," Jan 19, 06:15 PM CDT",,deadhead - distance208 mi, live Van - 53 Feet43519 LB Landscaping Ma..., $746.85 ,no
12717334," Mcdonough, GA"," Jan 19, 10:00 AM EDT"," Cullman, AL "," Jan 19, 06:15 PM CDT",,deadhead - distance208 mi, live Van - 53 Feet43519 LB Landscaping Ma..., $746.85 ,no
12716625," Paragould, AR"," Jan 19, 09:00 AM CDT"," Itasca, IL "," Jan 20, 09:00 AM CDT",,deadhead - distance494.1 mi, live Van11533 LB Plastics," $1,002.34 ",no
12710447," Tampa, FL"," Jan 19, 10:00 AM EDT"," Riviera Beach, FL "," Jan 19, 04:00 PM EDT",,deadhead - distance195.9 mi, live Van - 53 Feet4857 LB Food Stuffs, $590.33 ,no
12705007," Martin, TN"," Jan 19, 10:00 AM CDT"," Clarksburg, WV "," Jan 20, 02:30 PM EDT", 2 STOPS ,deadhead - distance597.6 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $1,767.60 ",no
12732174," Buckner, KY"," Jan 19, 10:30 AM EDT"," Abingdon, VA "," Jan 19, 07:00 PM EDT",,deadhead - distance296.5 mi, live Van - 53 Feet44000 LB Food Stuffs," $1,068.44 ",no
12723378," Fort Worth, TX"," Jan 19, 09:30 AM CDT"," New Braunfels, TX "," Jan 19, 08:30 PM CDT",,deadhead - distance292 mi, live Van - 53 Feet43179 LB Landscaping Ma..., $575.29 ,no
12721227," Rochelle, IL"," Jan 19, 10:30 AM CDT"," Norfolk, VA "," Jan 20, 10:00 PM EDT",,deadhead - distance973.5 mi, live Van - 53 Feet44000 LB Food Stuffs," $2,680.98 ",no
12717357," Mcdonough, GA"," Jan 19, 10:30 AM EDT"," Cullman, AL "," Jan 19, 06:15 PM CDT",,deadhead - distance208 mi, live Van - 53 Feet42948 LB Landscaping Ma..., $746.85 ,no
12717354," Mcdonough, GA"," Jan 19, 10:30 AM EDT"," Cullman, AL "," Jan 19, 06:15 PM CDT",,deadhead - distance208 mi, live Van - 53 Feet42948 LB Landscaping Ma..., $746.85 ,no
12706422," Gainesville, GA"," Jan 19, 10:30 AM EDT"," Gordonsville, VA "," Jan 20, 07:15 AM EDT",,deadhead - distance486.6 mi, live Van - 53 Feet44322 LB Cooking Oil," $1,189.46 ",no
12674952," Garland, TX"," Jan 19, 10:30 AM CDT"," Lanham, MD "," Jan 23, 08:00 AM  -  10:00 AM EDT ",,deadhead - distance1309 mi, live Van38000 LB Medical Suppli...," $2,392.64 ",no
12710973," Sidney, OH"," Jan 19, 10:45 AM EDT"," Somerset, KY "," Jan 20, 08:00 AM EDT",,deadhead - distance253.6 mi, live Van - 53 Feet22369 LB Cooking Oil, $743.92 ,no
12744557," Riverside, CA"," Jan 19, 08:00 AM  -  04:00 PM PDT "," South Bend, IN "," Jan 23, 07:00 AM EDT",,deadhead - distance2057.2 mi, live Van - 53 Feet18000 LB Consumer Goods,bid only,no
12744544," Olive Branch, MS"," Jan 19, 10:00 AM CDT"," Florence, KY "," Jan 20, 12:00 PM EDT",,deadhead - distance456.9 mi, live Van4712 LB Cleaning Produ...," $1,110.89 ",no
12744498," Olive Branch, MS"," Jan 19, 10:00 AM CDT"," Florence, KY "," Jan 20, 01:00 PM EDT",,deadhead - distance456.9 mi, live Van25926 LB Cleaning Produ...," $1,114.69 ",no
12744467," Riverside, CA"," Jan 19, 08:00 AM  -  04:00 PM PDT "," South Bend, IN "," Jan 23, 06:00 AM EDT",,deadhead - distance2054.4 mi, live Van - 53 Feet18000 LB Consumer Goods,bid only,no
12743690," Vardaman, MS"," Jan 19, 10:00 AM CDT"," Paducah, KY "," Jan 21, 10:00 AM EDT", 1 STOP ,deadhead - distance404.5 mi, live Van - 53 Feet40000 LB Consumer Goods, $768.33 ,no
12743647," Salt Lake City, UT"," Jan 19, 09:00 AM MDT"," Tracy, CA "," Jan 20, 10:00 AM PDT",,deadhead - distance716.7 mi, live Van12705 LB Plastics," $1,239.72 ",no
12742709," Pendleton, SC"," Jan 19, 11:00 AM  -  01:00 PM EDT "," Bristol, VA "," Jan 20, 08:00 AM  -  04:00 PM EDT ", 1 STOP ,deadhead - distance172.6 mi, live Van45000 LB Potting Soil, $766.42 ,no
12742697," Irving, TX"," Jan 19, 10:00 AM CDT"," Memphis, TN "," Jan 19, 10:00 PM CDT",,deadhead - distance481 mi, live Van - 53 Feet41979 LB Food Stuffs, $721.73 ,no
12742311," Zanesville, OH"," Jan 19, 11:00 AM EDT"," Bethlehem, PA "," Jan 20, 07:00 AM EDT",,deadhead - distance398.5 mi, live Reefer - 5338973 LB Consumer Goods,bid only,no
12741527," Livonia, MI"," Jan 19, 11:00 AM  -  11:00 AM EDT "," Philadelphia, PA "," Jan 20, 12:00 AM  -  11:59 PM EDT ",,deadhead - distance591.4 mi, drop trailer Van - 53 Feet7791 LB Retail Goods,bid only,no
12739961," Reynoldsburg, OH"," Jan 19, 11:00 AM  -  11:00 AM EDT "," Beacon Falls, CT "," Jan 20, 07:00 AM  -  10:00 PM EDT ",,deadhead - distance606.6 mi, drop trailer Van - 53 Feet18600 LB Retail Goods,bid only,no
12739380," Irving, TX"," Jan 19, 10:00 AM CDT"," Memphis, TN "," Jan 19, 09:00 PM CDT",,deadhead - distance474.3 mi, live Van or Reefer - 5342084 LB Food Stuffs, $682.53 ,no
12739229," Newark, NJ"," Jan 19, 11:00 AM EDT"," Sturbridge, MA "," Jan 20, 06:00 AM EDT",,deadhead - distance164.1 mi, live Reefer - 5330000 LB Frozen Foods," $1,147.17 ",no
12738882," Pataskala, OH"," Jan 19, 11:00 AM  -  03:00 PM EDT "," Duncan, SC "," Jan 20, 01:00 PM EDT",,deadhead - distance486.7 mi, live Van or Reefer - 5335000 LB Consumer Goods," $1,046.32 ",no
12737932," Erlanger, KY"," Jan 19, 11:00 AM EDT"," Harrisburg, PA "," Jan 20, 10:00 AM EDT",,deadhead - distance481.6 mi, live Van - 53 Feet22543 LB Consumer Goods, $963.61 ,no
12737893," Detroit, MI"," Jan 19, 11:00 AM EDT"," Westbrook, ME "," Jan 20, 12:01 AM  -  11:59 PM EDT ",,deadhead - distance807.6 mi, live Van - 53 Feet40000 LB Line Haul,bid only,no
12737693," Plaquemine, LA"," Jan 19, 08:00 AM  -  04:00 PM CDT "," San Diego, CA "," Jan 23, 07:00 AM  -  02:00 PM PDT ",,deadhead - distance1749 mi, live Van - 53 Feet43075 LB Non-hazmat Che...,bid only,no
12737678," Plaquemine, LA"," Jan 19, 08:00 AM  -  04:00 PM CDT "," San Diego, CA "," Jan 23, 07:00 AM  -  02:00 PM PDT ",,deadhead - distance1749 mi, live Van - 53 Feet43075 LB Non-hazmat Che...,bid only,no
12737251," Los Angeles, CA"," Jan 19, 08:00 AM  -  12:00 PM PDT "," Atlanta, GA "," Jan 23, 09:00 AM EDT",,deadhead - distance2159.6 mi, live Van - 53 Feet41700 LB Consumer Goods," $3,524.75 ",no
12735235," Meridian, MS"," Jan 19, 11:00 AM CDT"," Charlotte, NC "," Jan 20, 07:00 AM EDT",,deadhead - distance538 mi, live Van - 53 Feet15604 LB Packaging Mate..., $997.69 ,no
12735090," Orlando, FL"," Jan 19, 11:00 AM  -  11:00 AM EDT "," Fort Myers, FL "," Jan 20, 09:00 PM  -  09:00 PM EDT ",,deadhead - distance154.3 mi, live Van - 53 Feet43929 LB Salt, $569.20 ,no
12734677," Erie, PA"," Jan 19, 11:00 AM EDT"," Smyrna, DE "," Jan 20, 06:30 AM  -  06:30 AM EDT ",,deadhead - distance408.2 mi, live Van - 53 Feet44000 LB Food Stuffs," $1,602.78 ",no
12734630," Cold Spring, MN"," Jan 19, 10:00 AM CDT"," Chicago, IL "," Jan 20, 09:30 AM  -  12:00 PM CDT ",,deadhead - distance482.1 mi, live Van - 53 Feet5500 LB Totes/drums, $834.02 ,no
12733847," Meridian, MS"," Jan 19, 11:00 AM CDT"," Charlotte, NC "," Jan 20, 09:00 AM EDT", 1 STOP ,deadhead - distance539.6 mi, live Van - 53 Feet17098 LB Packaging Mate...," $1,048.65 ",no
12732387," Williston, ND"," Jan 19, 10:00 AM  -  10:00 AM CDT "," Myton, UT "," Jan 21, 10:00 AM  -  10:00 AM MDT ",,deadhead - distance865 mi, live Flatbed14897 LB Equipment," $2,159.09 ",no
12730321," Wichita, KS"," Jan 19, 10:00 AM  -  02:00 PM CDT "," Shreveport, LA "," Jan 20, 08:00 AM CDT",,deadhead - distance547.5 mi, live Van - 53 Feet43121 LB Animal Feed, $907.27 ,no
12727321," Enid, OK"," Jan 19, 10:00 AM  -  10:00 AM CDT "," Edwardsville, IL "," Jan 20, 07:30 AM  -  07:30 AM CDT ",,deadhead - distance534.4 mi, live Van - 53 Feet36543 LB Cleaning Produ..., $964.15 ,no
12726214," Black River Falls, WI"," Jan 19, 10:00 AM CDT"," Howard Lake, MN "," Jan 19, 10:00 AM  -  04:00 PM CDT ",,deadhead - distance185.3 mi, live Van - 53 Feet45504 LB Animal Feed, $456.77 ,no
12722655," Memphis, TN"," Jan 19, 10:00 AM CDT"," Fairdale, KY "," Jan 20, 07:00 AM  -  03:00 PM EDT ",,deadhead - distance373.9 mi, live Van - 53 Feet25000 LB Pharmaceutical...,bid only,no
12721310," Fort Wayne, IN"," Jan 19, 11:00 AM EDT"," Albert Lea, MN "," Jan 20, 08:00 AM CDT",,deadhead - distance536.7 mi, live Van - 53 Feet21570 LB Consumer Goods," $1,232.28 ",no
12720920," Mcdonough, GA"," Jan 19, 11:00 AM EDT"," Douglas, GA "," Jan 19, 09:00 PM EDT",,deadhead - distance178 mi, live Van - 53 Feet43519 LB Landscaping Ma..., $648.01 ,no
12712706," Fort Worth, TX"," Jan 19, 10:00 AM CDT"," New Braunfels, TX "," Jan 19, 04:30 PM CDT",,deadhead - distance292 mi, live Van - 53 Feet29863 LB Landscaping Ma..., $576.37 ,no
12710085," Massillon, OH"," Jan 19, 10:00 AM  -  10:00 AM EDT "," Houston, TX "," Jan 21, 10:00 PM  -  10:00 PM CDT ",,deadhead - distance1252.2 mi, live Van - 53 Feet12252 LB Food Stuffs," $2,102.48 ",no
12710074," Massillon, OH"," Jan 19, 10:00 AM  -  10:00 AM EDT "," Houston, TX "," Jan 21, 10:00 PM  -  10:00 PM CDT ",,deadhead - distance1252.2 mi, live Van - 53 Feet12286 LB Food Stuffs," $2,102.48 ",no
12705616," Stillmore, GA"," Jan 19, 09:00 AM EDT"," Salt Lake City, UT "," Jan 23, 07:30 AM MDT",,deadhead - distance2059.8 mi, live Van - 53 Feet44000 LB Ks Chicken Bre...," $3,692.48 ",no
12705075," Martin, TN"," Jan 19, 11:00 AM CDT"," Athens, OH "," Jan 20, 02:30 PM EDT", 2 STOPS ,deadhead - distance575.3 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $1,715.73 ",no
12705047," Martin, TN"," Jan 19, 10:00 AM CDT"," Dubuque, IA "," Jan 20, 02:30 PM CDT", 2 STOPS ,deadhead - distance636.1 mi, live Van - 53 Feet20000 LB Lawn And Garde...," $1,601.54 ",no
12685403," Gaffney, SC"," Jan 19, 11:00 AM EDT"," Jonesville, SC "," Jan 19, 04:00 PM EDT",,deadhead - distance20 mi, live Van - 53 Feet6912 LB Consumer Goods, $295.90 ,yes
12621935," Leominster, MA"," Jan 19, 11:00 AM EDT"," Amsterdam, NY "," Jan 19, 09:00 PM EDT",,deadhead - distance185.3 mi, live Van - 53 Feet44000 LB Consumer Goods, $584.08 ,yes
12739466," Manistee, MI"," Jan 19, 11:15 AM  -  11:15 AM EDT "," Little Chute, WI "," Jan 20, 03:00 AM  -  03:00 AM CDT ",,deadhead - distance438.5 mi, live Van - 53 Feet43035 LB Salt," $1,062.61 ",no
12740583," Lake Havasu City, AZ"," Jan 19, 08:30 AM MST"," Hermiston, OR "," Jan 21, 05:30 AM PDT",,deadhead - distance1018.2 mi, live Van - 53 Feet12275 LB Consumer Goods," $2,790.79 ",no
12740581," Lake Havasu City, AZ"," Jan 19, 08:30 AM MST"," Hermiston, OR "," Jan 21, 07:30 AM PDT",,deadhead - distance1018.2 mi, live Van - 53 Feet14114 LB Consumer Goods," $2,790.00 ",no
12738842," Portland, OR"," Jan 19, 08:30 AM  -  02:30 PM PDT "," Huntington, IN "," Jan 23, 07:30 AM  -  08:00 AM EDT ",,deadhead - distance2256.1 mi, live Van - 53 Feet40000 LB Automotive Fre...," $2,996.88 ",no
12738319," Fort Worth, TX"," Jan 19, 10:30 AM CDT"," Opelousas, LA "," Jan 20, 06:00 AM CDT",,deadhead - distance450 mi, live Van - 53 Feet13696 LB Landscaping Ma..., $966.02 ,no
12737582," Watkins Glen, NY"," Jan 19, 11:30 AM EDT"," Milford, DE "," Jan 20, 07:00 AM  -  03:00 PM EDT ",,deadhead - distance315.6 mi, live Van - 53 Feet42800 LB Salt," $1,138.27 ",no
